t,v,a,dS,alpha,h,a_new
43,4.933333333333334,0.0,4.933333333333334,0,0,0.4444444444444442
44,5.822222222222222,0.8888888888888886,5.822222222222222,0,0,0.8666666666666663
45,6.666666666666666,0.8444444444444442,6.666666666666666,0,0,0.8444444444444446
46,7.511111111111111,0.8444444444444442,7.511111111111111,0,0,0.4222222222222225
47,7.511111111111111,0.0,7.511111111111111,0,0,-0.17777777777777715
48,7.155555555555557,-0.3555555555555539,7.155555555555557,0,0,-0.2666666666666666
49,6.977777777777778,-0.17777777777777892,6.977777777777778,0,0,-0.15555555555555634
50,6.844444444444444,-0.13333333333333344,6.844444444444444,0,0,-0.1555555555555559
51,6.666666666666666,-0.17777777777777792,6.666666666666666,0,0,-0.3555555555555552
52,6.133333333333334,-0.5333333333333328,6.133333333333334,0,0,-0.9333333333333331
53,4.8,-1.3333333333333335,4.8,0,0,-1.2000000000000002
54,3.7333333333333334,-1.0666666666666667,3.7333333333333334,0,0,-1.0444444444444445
55,2.711111111111111,-1.0222222222222226,2.711111111111111,0,0,-0.9333333333333333
56,1.8666666666666667,-0.8444444444444442,1.8666666666666667,0,0,-0.5777777777777776
57,1.5555555555555556,-0.3111111111111111,1.5555555555555556,0,0,-0.15555555555555556
58,1.5555555555555556,0.0,1.5555555555555556,0,0,-0.4444444444444444
